id,text,anger,joy,fear,sadness
2060,PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story.  #CharlotteProtest #CharlotteRiot,0,0,1,0
2061,When you arrive at the office the day before your first ever festival and the Internet is down ,0,0,1,0
2062,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia  #notfair,0,0,1,0
2063,"can only blame Jose ere why would you give Rojo another start after Sunday , fucking disaster waiting to happen &amp; it did shocking header !",0,0,1,0
2064,"@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair.",0,0,1,0
2065,Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered #shocking #badservice,0,0,1,0
2066,My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help #nightmare,0,0,1,0
2067,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys ",0,0,1,0
2068,a vote for #killary is like sticking a knife in a toaster  #MakeAmericaGreatAgain,0,0,1,0
2069,That old lady is cray cray #scared #BellaIsSoCute #awe #Empire,0,0,1,0
2070,"People have the right to #protest, Not to #loot &amp; #riot &amp; #terrorize #Charlotte\n#Violence &amp; #Anarchy is unacceptable\n@CNN",0,0,1,0
2071,jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr,0,0,1,0
2072,When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife,0,0,1,0
2073,@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.,0,0,1,0
2074,"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy",0,0,1,0
2075,.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support,0,0,1,0
2076,@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,0,0,1,0
2077,That's fucking horrific defending from Schalke,0,0,1,0
2078,While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,0,0,1,0
2079,PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot,0,0,1,0
2080,@CP24 And I hope when the police met him at the subway that they took him straight to jail 😕 #awful,0,0,1,0
2081,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive,0,0,1,0
2082,@Taoist_Skeptic @jackaberlin @DrJillStein @politicususa Doubt U have anything to be afraid of as Trump has been vilifying minorities &amp; women,0,0,1,0
2083,Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep,0,0,1,0
2084,"@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity",0,0,1,0
2085,Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible,0,0,1,0
2086,"Next month we'll be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000",0,0,1,0
2087,So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,0,0,1,0
2088,"@tylerhower Covering Milo might make sense—not much, even at that—but celebrating him as puckish is cooperation in something ghastly.",0,0,1,0
2089,"@jade0208 unfortunately the diet is still on, so they will have to wait till Friday I'm afraid.",0,0,1,0
2090,@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,0,0,1,0
2091,@rsiereilly my heart did the flutter,0,0,1,0
2092,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible,0,0,1,0
2093,In dire need of a worship session to just let go of everything,0,0,1,0
2094,A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.,0,0,1,0
2095,@KarenL109 replace the carpet!! #shocking !!!!,0,0,1,0
2096,Everyday gay panic is STUNNING: I drew 1 guy's att'n to it when he blocked up a toilet stall's cracks w/paper towels. TOTAL INCOMPREHENSION.,0,0,1,0
2097,He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror,0,0,1,0
2098,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,0,0,1,0
2099,@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,0,0,1,0
2100,@LonelyGoomba UK cops have an issue fearing intervention. Hence situations like Rotherham. So of course it'll be dwarfed by US cops.,0,0,1,0
2101,Now #India is #afraid of #bad .,0,0,1,0
2102,okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself,0,0,1,0
2103,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth #ripoff,0,0,1,0
2104,"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",0,0,1,0
2105,can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 ,0,0,1,0
2106,@myaeggs I can't get a better look at her bc I'm too shy to make eye contact ;-;,0,0,1,0
2107,I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak,0,0,1,0
2108,@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs,0,0,1,0
2109,I'm afraid she's the goat you libeling people?  #goat #libeling,0,0,1,0
2110,My study skills are terrible 😒,0,0,1,0
2111,"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;",0,0,1,0
2112,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?,0,0,1,0
2113,If the future doesn't fill you with existential dread are you even a real person,0,0,1,0
2114,"I've been in such a bad mood this week, and work has been horrific, so I decided to start a scrapbook of my summer vacation",0,0,1,0
2115,@YahooCare data stolen in 2014 and only now do you tell us #shocking.,0,0,1,0
2116,"@MasterTomTheDom  I hate winter, I dread it's arrival.",0,0,1,0
2117,"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?",0,0,1,0
2118,PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,0,0,1,0
2119,@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,0,0,1,0
2120,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts ,0,0,1,0
2121,"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",0,0,1,0
2122,can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare,0,0,1,0
2123,@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,0,0,1,0
2124,Forgot to plug the phone in overnight #nightmare,0,0,1,0
2125,@GMModular @goldmedalindia  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct,0,0,1,0
2126,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,0,0,1,0
2127,Bitch worry about me more than I worry about myself 🙄😩,0,0,1,0
2128,"@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",0,0,1,0
2129,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",0,0,1,0
2130,Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10 #awful #killme,0,0,1,0
2131,"@BrumSciComm in a danish.  What horror, what depths. #gbbo",0,0,1,0
2132,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking,0,0,1,0
2133,Men cannot even handle the suspicion of a horn farless 😩,0,0,1,0
2134,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,0,0,1,0
2135,@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,0,0,1,0
2136,If I was friends with me I'd hate me SO MUCH with the amount I bully them,0,0,1,0
2137,Absolutely shocking. The decline of Rooney is a little embarrassing really!,0,0,1,0
2138,Excited and nervous for Tuesday,0,0,1,0
2139,@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage,0,0,1,0
2140,"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice",0,0,1,0
2141,Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited🙊,0,0,1,0
2142,@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary,0,0,1,0
2143,so I picked up my phone!!!' #shocking 😳,0,0,1,0
2144,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. ,0,0,1,0
2145,Haven't gotten one hour of sleep... Today is going to be a fun day 😐 ,0,0,1,0
2146,Bayern Munich pitch is horrific,0,0,1,0
2147,@IPES_44 Mourinho is horrid,0,0,1,0
2148,@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.,0,0,1,0
2149,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2,0,0,1,0
2150,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,0,0,1,0
2151,"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",0,0,1,0
2152,"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.",0,0,1,0
2153,I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.,0,0,1,0
2154,You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic,0,0,1,0
2155,On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?,0,0,1,0
2156,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. ",0,0,1,0
2157,"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the #bully",0,0,1,0
2158,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear",0,0,1,0
2159,#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole,0,0,1,0
2160,@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking,0,0,1,0
2161,"People’s deepest passions often scare them too much to admit, even to themselves.",0,0,1,0
2162,a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain,0,0,1,0
2163,"@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does",0,0,1,0
2164,@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid,0,0,1,0
2165,@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..,0,0,1,0
2166,Man Utd are shambles that was horrific 😭😭😭,0,0,1,0
2167,"False alarm, she's not coming out today 😞",0,0,1,0
2168,3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯,0,0,1,0
2169,Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo.,0,0,1,0
2170,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor,0,0,1,0
2171,@BritishBakeOff Val's 'soggy bottom' face will haunt me. Stay strong V-dog!,0,0,1,0
2172,dread pitt,0,0,1,0
2173,"@tbergg1 mine are good rn, gonna be horrid after next week",0,0,1,0
2174,you come running back to me saying how much you miss me then cower away when we acc try a friendship 👍🏼,0,0,1,0
